ER,"Qual o arquivo de log do Apache que registra os dados de todas as solicitações processadas pelo servidor?","`access.log` ou `access_log` no Windows."
ER,"No que é baseada a arquitetura do Ngnix?","Baseada em eventos."
ER,"No que é baseada a arquitetura do servidor web Apache?","Baseada em processos."
LP,"Qual a diferença entre objeto indireto e o adjunto adverbial com preposição?","O adjunto adverbial é um termo acessório da oração que fornece uma circunstância da ação do verbo mas não é necessário para definir o sentido da ação realizada pelo ranner já o objeto indireto é necessário para definir o sentido."
DS,"Quais os estados da conexão de um WebSocket?","Connecting. Estado 0. A conexão ainda não está aberta. \n  \n Open. Estado 1. A conexão está aberta e pronta para se comunicar. \n  \n Closing. Estado 2. A conexão está em processo de fechamento. \n  \n Closed. Estado 3. A conexão está fechada ou não foi possível abrir."
DI,"Para que é usado a algoritmo Naive Bayes?","O algoritmo Naive Bayes é um algoritmo de aprendizado de máquina usado para classificação de textos e análise de sentimentos. Ele é baseado no teorema de Bayes, que descreve a probabilidade condicional de um evento ocorrer, dado que outro evento já ocorreu. \n  \n Na classificação de textos, o Naive Bayes é amplamente utilizado para atribuir categorias a documentos ou textos com base em seu conteúdo. Ele assume que as características do documento são independentes entre si, o que é uma simplificação chamada de  ' ingenuidade '  (naive). Apesar dessa simplificação, o algoritmo pode fornecer resultados eficazes em muitos casos. \n  \n O Naive Bayes é especialmente útil quando se lida com grandes volumes de dados textuais, como análise de sentimentos em mídias sociais, filtragem de spam em e-mails ou categorização de notícias. Ele pode ser treinado em um conjunto de dados rotulados, onde cada documento é atribuído a uma categoria conhecida, e então é capaz de classificar novos documentos com base nas probabilidades calculadas a partir do treinamento."
DI,"Para que é usado a algoritmo Bert?","O algoritmo BERT (Bidirectional Encoder Representations from Transformers) é uma arquitetura de modelo de linguagem baseada em transformers e é amplamente utilizado para tarefas de processamento de linguagem natural (NLP) que requerem uma compreensão contextual avançada. \n  \n Diferentemente dos modelos de linguagem tradicionais que processam as palavras em uma única direção (da esquerda para a direita ou da direita para a esquerda), o BERT é pré-treinado em uma tarefa de preenchimento de lacunas chamada de  ' masked language model '  (MLM) usando um grande corpus de texto. Durante o pré-treinamento, algumas palavras de cada sentença são mascaradas e o modelo é treinado para prever as palavras mascaradas com base no contexto ao redor delas. \n  \n O BERT captura a relação entre as palavras de uma frase, levando em consideração o contexto tanto à esquerda quanto à direita. Isso permite que o modelo tenha uma compreensão mais profunda das palavras e seu significado em um contexto específico."
LE,"Quando a LGPD se aplica?","1. tratamento realizado no território nacional. \n 2. tratamento com objetivo de fornecimento de bens ou serviços ou o tratamento de dados de indivíduos localizados no território nacional. \n 3. dados coletados no território nacional."
LE,"Quando a LGPD não se aplica?","1. por pessoa natural para fins exclusivamente particulares e não econômicos. \n 2. fins jornalístico. \n 3. artísticos. \n 4. acadêmicos. \n 5. de segurança pública. \n 6. defesa nacional. \n 7. segurança do Estado. \n 8. atividades de investigação e repressão de infrações penais. \n 9. provenientes de fora do território nacional \n 10. uso compartilhado de dados com agentes de tratamento brasileiros. \n 11. objeto de transferência internacional de dados com outro país que não o de proveniência (desde que o país de proveniência proporcione proteção adequada a dados pessoais."
LE,"O que é um dado pessoal sensível segundo a LGPD?","É um dado pessoal sobre origem racial ou étnica, convicção religiosa, opinião política, filiação a sindicato ou a organização de caráter religioso, filosófico ou político, dado referente à saúde ou à vida sexual, dado genético ou biométrico, quando vinculado a uma pessoa natural."
LE,"Quais são os agentes de tratamento segundo a LGPD?","São o controlador e o operador. \n  \n 1. Controlador - pessoa natural ou jurídica, de direito público ou privado, a quem competem as decisões referentes ao tratamento de dados pessoais; \n  \n 2. Operador - pessoa natural ou jurídica, de direito público ou privado, que realiza o tratamento de dados pessoais em nome do controlador; \n  \n 3. Encarregado - pessoa indicada pelo controlador e operador para atuar como canal de comunicação entre o controlador, os titulares dos dados e a autoridade nacional de proteção de dados (anpd);.."
LE,"Como é o princípio da finalidade na LGPD?","O princípio da finalidade informa sobre a realização do tratamento dos dados para propósitos legítimos, específicos, explícitos e informados ao titular, sem possibilidade de tratamento posterior de forma incompatível com essas finalidades."
LE,"Como é o princípio da adequação na LGPD?","O princípio da adequação diz respeito à compatibilidade entre o tratamento e as finalidades informadas ao titular, de acordo com o contexto do tratamento."
LE,"Como é o princípio da necessidade na LGPD?","O princípio da necessidade está ligado à limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados."
LE,"Como é o princípio do livre acesso na LGPD?","O princípio do livre acesso relaciona-se à garantia, aos titulares, de consulta facilitada e gratuita sobre o tratamento de seus dados, sua forma e duração, bem como sobre a integralidade de seus dados pessoais."
LE,"Como é o princípio da transparência na LGPD?","O princípio da transparência, que garante, aos titulares, de informações claras, precisas e facilmente acessíveis sobre a realização do tratamento e os respectivos agentes de tratamento, observados os segredos comercial e industrial."
LE,"Como é o princípio da qualidade dos dados na LGPD?","O princípio da qualidade dos dados diz respeito à garantia, aos titulares, de exatidão, clareza, relevância e atualização dos dados, de acordo com a necessidade e para o cumprimento da finalidade de seu tratamento."
LE,"Como é o princípio da segurança na LGPD?","O princípio da segurança relaciona-se à utilização de medidas técnicas e administrativas aptas a proteger os dados pessoais de acessos não autorizados e de situações acidentais ou ilícitas de destruição, perda, alteração, comunicação ou difusão."
LE,"Como é o princípio da não discriminação na LGPD?","O princípio da não discriminação informa a impossibilidade de realização do tratamento para fins discriminatórios ilícitos ou abusivos."
LE,"Como é o princípio da responsabilização na LGPD?","O princípio da responsabilização e prestação de contas representa a demonstração, pelo agente de tratamento de dados, da adoção de medidas eficazes e capazes de comprovar a observância e o cumprimento das normas de proteção de dados pessoais e, inclusive, da eficácia dessas medidas."
LP,"Qual o sentido que indica a forma verbal do pretérito mais que perfeito, aquele terminado em ara?","Indica que uma ação começou e terminou antes de outra ação."
ES,"Quais são os valores do XP?","1. Comunicação. \n 2. Simplicidade. \n 3. Feedback. \n 4. Coragem. \n 5. Respeito."
ES,"Quais são as atividades do XP?","1. Planejamento. História dos usuários, valores, critérios de teste e aceitação, plano de iteração. \n 2. Projeto. Projeto simples. Soluções de ponta - protótipos. \n 3. Codificação. Refabricação (`recactoring`). Programação em pares. Teste unitário. Integração contínua. \n 4. Teste. Teste de aceitação. Incremento."
ES,"O que as histórias de usuários precisam ter segundo o acrônimo INVEST?","Independente. Negociável. Valiosa. Estimável. Small. Testável."
DS,"Quais os níveis de visibilidade no Java?","Nível 1. `private` - Somente a própria classe. \n Nível 2. `default` - Somente as classes do mesmo pacote. \n Nível 3. `protected` - Somente as classes filhas. \n Nível 4. `public` - Todas as classes."
DS,"No HTML um `button` dentro de um `form` tem ação padrão de `submit`, como faço para anular esse comportamento?","É possível anular esse comportamento atribuindo `type= ' button ' ` na `tag button`"
DS,"Quais as funções do JavaScript que previnem que o evento se propague?","``` \n event.preventDefault(); \n event.stopPropagation(); \n ```"
DI,"O que são dependências funcionais em bancos de dados?","As dependências funcionais são relações entre atributos de uma tabela, em que o valor de um atributo determina o valor de outro atributo. Uma dependência funcional plena ocorre quando um atributo determina o valor de outro atributo de forma única, ou seja, não existem outras condições adicionais. Por exemplo, se tivermos uma tabela de clientes com os atributos  ' CPF '  e  ' Nome ' , a dependência funcional  ' CPF -> Nome '  seria plena, pois um CPF está associado a um único nome.."
ER,"As manutenções corretivas contam na contagem de pontos de função?",Não.
LE,"Quais os casos que a neutralidade da rede de internet pode ser anulada pelo presidente?","1. necessidades técnica. \n 2. serviço de emergência."
RA,"O que significa dizer que uma proposição é uma contingência ou indeterminação?","Significa que a proposição lógica pode assumir valor verdadeiro ou falso."
ER,"Em, como configurar os arquivos de log no Apache, como se define o item, 3. Defina o formato do log.","Dentro do arquivo de configuração, localize a seção que define o formato do log. Geralmente, isso é feito por meio da diretiva `LogFormat`. Você pode usar os formatos pré-definidos, como `common` ou `combined`, ou criar um formato personalizado."
ER,"Como se configura o HTTPS no Apache?","``` \n  \l VirtualHost *:443 /g  \n  \s  \s  \s  \s ServerName seu_dominio.com \n  \s  \s  \s  \s DocumentRoot /caminho/para/o/diretorio \n  \s  \s  \s  \s  \n  \s  \s  \s  \s SSLEngine on \n  \s  \s  \s  \s SSLCertificateFile /caminho/para/o/certificado.crt \n  \s  \s  \s  \s SSLCertificateKeyFile /caminho/para/a/chave_privada.key \n  \s  \s  \s  \s SSLCertificateChainFile /caminho/para/o/arquivo_de_cadeia.crt (opcional) \n  \l /VirtualHost /g  \n ```"
ER,"Como se configura o HTTPS no Nginx?","``` \n server { \n  \s  \s  \s  \s listen 443 ssl; \n  \s  \s  \s  \s server_name seu_dominio.com; \n  \s  \s  \s  \s root /caminho/para/o/diretorio; \n  \n  \s  \s  \s  \s ssl_certificate /caminho/para/o/certificado.crt; \n  \s  \s  \s  \s ssl_certificate_key /caminho/para/a/chave_privada.key; \n  \s  \s  \s  \s ssl_trusted_certificate /caminho/para/o/arquivo_de_cadeia.crt; (opcional) \n  \n } \n ```"
ER,"Em, como configurar os arquivos de log no Apache, como se define o item, 4. Configure os arquivos de log de erro.","Localize as diretivas `ErrorLog` e `LogLevel`. A diretiva `ErrorLog` define o local do arquivo de log de erros, e a diretiva `LogLevel` define o nível de detalhe dos registros de erro. Você pode especificar um caminho absoluto para o arquivo de log ou usar um caminho relativo ao diretório de logs do Apache. \n  \s  \s  \s Exemplo: \n  \s  \s  \s ``` \n  \s  \s  \s ErrorLog /var/log/apache2/error.log \n  \s  \s  \s LogLevel warn \n  \s  \s  \s ```"
ES,"Quais os tipos de contagem de pontos de função de aplicação?","Projeto de desenvolvimento, de melhoria e de aplicação."
ER,"Na contagem de ponto de função qual é o tipo de implementação que não conta?","Manutenções corretivas."
ER,"Em, como configurar os arquivos de log no Apache, como se define o item, 5. Configure os arquivos de log de acesso.","Localize a diretiva `CustomLog` para definir o arquivo de log de acesso. Você pode especificar o formato do log desejado (usando o nome do formato definido anteriormente) e o caminho absoluto ou relativo para o arquivo de log. \n  \s  \s  \s Exemplo: \n  \s  \s  \s ``` \n  \s  \s  \s CustomLog /var/log/apache2/access.log common \n  \s  \s  \s ```"
ER,"Em, como se configura um load balancer no Nginx, como se define o item, 2. Definir o upstream para os servidores de backend.","Dentro do arquivo de configuração do balanceador de carga, defina o bloco `upstream` para configurar os servidores de backend que receberão o tráfego balanceado. Por exemplo: \n ``` \n upstream backend { \n  \s  \s  \s  \s server backend1.example.com:8080; \n  \s  \s  \s  \s server backend2.example.com:8080; \n } \n ``` \n Nesse exemplo, `backend1.example.com` e `backend2.example.com` são os endereços dos servidores de backend que receberão o tráfego balanceado. Você pode adicionar quantos servidores de backend desejar, separando-os com ponto e vírgula."
ER,"Como se configura um load balancer no Apache?","``` \n  \l VirtualHost *:80 /g  \n  \s  \s  \s  \s ServerName example.com \n  \s  \s  \s  \s  \n  \s  \s  \s  \s  \l Proxy balancer://mycluster /g  \n  \s  \s  \s  \s  \s  \s  \s  \s BalancerMember http://backend1.example.com:8080 \n  \s  \s  \s  \s  \s  \s  \s  \s BalancerMember http://backend2.example.com:8080 \n  \s  \s  \s  \s  \l /Proxy /g  \n  \s  \s  \s  \s  \n  \s  \s  \s  \s ProxyPass / balancer://mycluster/ \n  \s  \s  \s  \s ProxyPassReverse / balancer://mycluster/ \n  \l /VirtualHost /g  \n ```"
ER,"Em, como se configura um load balancer no Nginx, como se define o item, 3. Configurar o VirtualHost para o balanceador de carga.","Dentro do arquivo de configuração do balanceador de carga, configure o VirtualHost para redirecionar o tráfego para os servidores de backend. Por exemplo: \n ``` \n server { \n  \s  \s  \s  \s listen 80; \n  \s  \s  \s  \s server_name example.com; \n  \s  \s  \s  \s location / { \n  \s  \s  \s  \s  \s  \s  \s  \s proxy_pass http://backend; \n  \s  \s  \s  \s  \s  \s  \s  \s proxy_set_header Host $host; \n  \s  \s  \s  \s  \s  \s  \s  \s proxy_set_header X-Real-IP $remote_addr; \n  \s  \s  \s  \s } \n } \n ``` \n Nesse exemplo, `example.com` é o nome do servidor, e `backend` é o nome definido na diretiva `upstream`. A diretiva `proxy_pass` redireciona o tráfego para os servidores de backend configurados."
LP,"Em, como se diferencia um adjunto adnominal de um complemento nominal, como se define o item, - O adjunto adnominal.","Um termo acessório que acompanha um substantivo (ou equivalente) e tem a função de acrescentar informações ou características a esse substantivo."
DI,"O que são dependências funcionais não plenas?","Em um contexto de banco de dados relacional, uma dependência funcional é uma relação entre dois conjuntos de atributos, onde o valor de um conjunto determina o valor de outro conjunto. Isso significa que, dada uma determinada combinação de valores em um conjunto de atributos (chamado de determinante), os valores correspondentes em outro conjunto de atributos (chamado de determinado) são únicos. \n No entanto, em uma dependência funcional não plena, nem todas as combinações possíveis de valores no determinante implicam em valores únicos no determinado. Isso ocorre quando existem casos em que diferentes combinações de valores no determinante produzem o mesmo conjunto de valores no determinado."
DI,"Em, quais as principais características de uma chave primária em banco de dados, como se define o item, 1. Unicidade.","Uma chave primária deve ser única para cada registro em uma tabela. Isso significa que cada valor na coluna da chave primária deve ser exclusivo e não pode ser repetido."
DI,"Em, quais as principais características de uma chave primária em banco de dados, como se define o item, 3. Não nulidade.","A chave primária não pode conter valores nulos (NULL). Cada registro na tabela deve ter um valor válido para a chave primária."
DI,"Em, quais as principais características de uma chave primária em banco de dados, como se define o item, 5. Indexação.","As chaves primárias geralmente são automaticamente indexadas pelo sistema de gerenciamento de banco de dados para melhorar o desempenho das operações de busca e recuperação de dados."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 1. `worker_processes`.","Define o número de processos de trabalho (workers) que o Nginx deve utilizar para lidar com as solicitações. Geralmente, é definido com base no número de núcleos de CPU disponíveis no servidor."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 2. `events`.","Configura as opções relacionadas aos eventos do Nginx, como o mecanismo de notificação usado para lidar com eventos assíncronos. Pode incluir diretivas como `worker_connections` para especificar o número máximo de conexões simultâneas por worker."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 3. `http`.","Define as configurações globais para o contexto HTTP, incluindo as configurações de log, os tipos de mídia, as diretivas de segurança, etc."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 4. `server`.","Configura um bloco de servidor para um virtual host específico, onde você pode definir as diretivas relacionadas a esse virtual host, como `listen` (endereço IP e porta para escutar), `server_name` (nome do servidor), `root` (diretório raiz do site), entre outras."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 5. `location`.","Define uma configuração para uma localização específica dentro de um servidor ou virtual host. Você pode especificar diretivas, como `root`, `proxy_pass`, `try_files`, `allow`, `deny`, entre outras, para controlar o comportamento em locais específicos."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 6. `proxy_pass`.","Configura o proxy reverso para encaminhar solicitações para outro servidor ou aplicativo, permitindo que o Nginx atue como um intermediário entre o cliente e o servidor de destino."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 7. `rewrite`.","Permite reescrever URLs, alterando o caminho ou os parâmetros da solicitação antes de encaminhá-la para o servidor."
ER,"Em, quais as principais diretivas de configuração do Nginx, como se define o item, 8. `ssl_certificate` e `ssl_certificate_key`.","Especifica o caminho para o certificado SSL/TLS e a chave privada correspondente, permitindo que o Nginx ofereça suporte a conexões HTTPS."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 1. `ServerRoot`.","Define o diretório raiz do servidor Apache."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 2. `Listen`.","Especifica os endereços IP e portas em que o servidor Apache deve escutar."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 3. `DocumentRoot`.","Define o diretório raiz para os arquivos do site."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 4. `Directory`.","Configura as opções para um diretório específico, como restrições de acesso, autenticação, etc."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 5. `Files`.","Configura as opções para um arquivo específico."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 6. `VirtualHost`.","Define um bloco de configuração para um virtual host específico, permitindo que vários domínios sejam hospedados em um único servidor."
ER,"Em, quais as principais diretivas do Apache, como se define o item, 7. `Alias`.","Cria um apelido (alias) para um diretório específico."
ER,"Em, quais as principais diretivas do VirtualHost no Apache, como se define o item, 9. `RewriteEngine`.","Ativa ou desativa o mecanismo de reescrita de URLs para o virtual host."
ER,"Em, quais as principais diretivas do VirtualHost no Apache, como se define o item, 10. `RewriteRule`.","Define regras de reescrita de URLs específicas para o virtual host."
ER,"Em, quais as principais diretivas do VirtualHost no Apache, como se define o item, 11. `ProxyPass`.","Configura o proxy reverso para redirecionar solicitações para outro servidor ou porta."
ER,"Em, quais as principais diretivas do VirtualHost no Apache, como se define o item, 12. `ProxyPassReverse`.","Configura o proxy reverso para ajustar cabeçalhos e URLs em respostas de proxy reverso."
ER,"Em, quais as principais diretivas do VirtualHost no Apache, como se define o item, 13. `SSLEngine`.","Ativa o suporte SSL/TLS para o virtual host."
ER,"Em, quais as principais diretivas do VirtualHost no Apache, como se define o item, 14. `SSLCertificateFile`.","Especifica o caminho para o arquivo do certificado SSL/TLS do virtual host."
ER,"Em, quais as principais opções de log do Apache, como se define o item, 1. `Access Log`.","O arquivo de log de acesso registra informações sobre todas as solicitações recebidas pelo servidor, incluindo o endereço IP do cliente, a data e hora da solicitação, o método HTTP usado, o URL solicitado, o código de status da resposta e outras informações relevantes. O arquivo de log de acesso geralmente é configurado usando a diretiva `CustomLog`."
ER,"Em, quais as principais opções de log do Apache, como se define o item, 2. `Error Log`.","O arquivo de log de erro registra mensagens de erro e avisos relacionados ao servidor Apache. Isso inclui erros de configuração, erros de syntax, erros de aplicativo, falhas de autenticação, problemas de conexão, entre outros. O arquivo de log de erro é configurado usando a diretiva `ErrorLog`."
ER,"Em, quais as principais opções de log do Apache, como se define o item, 3. `LogLevel`.","A diretiva `LogLevel` define o nível de detalhe dos logs de erro que são registrados. Existem várias opções disponíveis para definir o nível de log, como `emerg` (emergência), `alert` (alerta), `crit` (crítico), `error` (erro), `warn` (aviso), `notice` (aviso), `info` (informação) e `debug` (depuração). Você pode ajustar o nível de log para registrar apenas os erros mais críticos ou aumentar o nível para obter logs mais detalhados."
ER,"Em, quais as principais opções de log do Apache, como se define o item, 4. `Combined Log Format`.","O formato de log combinado (`combined`) é um formato padrão amplamente usado para registros de acesso. Ele registra as informações mais comumente necessárias, como o endereço IP do cliente, a data e hora, o método HTTP, o URL solicitado, o código de status da resposta, o tamanho do arquivo enviado e o agente do usuário (user agent). Esse formato é configurado usando a diretiva `LogFormat` juntamente com a diretiva `CustomLog`."
ER,"Em, quais as principais opções de log do Apache, como se define o item, 5. `Custom Log Formats`.","O Apache permite que você defina formatos personalizados para os logs de acesso, permitindo que você especifique quais informações devem ser registradas e em qual ordem. Você pode usar diferentes variáveis pré-definidas do Apache para criar um formato personalizado que atenda às suas necessidades específicas."
ER,"Em, quais as principais opções de log do Nginx, como se define o item, 1. `Access Log`.","O arquivo de log de acesso registra informações sobre todas as solicitações recebidas pelo servidor Nginx, incluindo o endereço IP do cliente, a data e hora da solicitação, o método HTTP usado, o URL solicitado, o código de status da resposta e outras informações relevantes. O arquivo de log de acesso é configurado usando a diretiva `access_log`."
ER,"Em, quais as principais opções de log do Nginx, como se define o item, 2. `Error Log`.","O arquivo de log de erro registra mensagens de erro e avisos relacionados ao servidor Nginx. Isso inclui erros de configuração, erros de syntax, erros de aplicativo, falhas de autenticação, problemas de conexão, entre outros. O arquivo de log de erro é configurado usando a diretiva `error_log`."
ER,"Em, quais as principais opções de log do Nginx, como se define o item, 3. `Log Format`.","O Nginx permite que você defina formatos personalizados para os logs de acesso. Você pode especificar as informações que deseja registrar, como o endereço IP do cliente, a data e hora, o método HTTP, o URL solicitado, o código de status da resposta e outras informações, e definir um formato personalizado usando as variáveis pré-definidas pelo Nginx. Isso é configurado usando a diretiva `log_format`."
ER,"Em, quais as principais opções de log do Nginx, como se define o item, 4. `Buffered Logging`.","O Nginx oferece suporte a log buffering, o que significa que as informações de log são armazenadas temporariamente em um buffer antes de serem gravadas no disco. Isso ajuda a melhorar o desempenho do servidor, reduzindo a quantidade de E/S de disco necessária para gravar os logs. O buffering é controlado pela diretiva `log_buffer_size`."
DI,"Quais os principais recursos em banco de dados para garantir a integridade dos dados?","`unique, not null, primary key, foreign key, exclusion constraints, explicit locks, advisory locks`"
DI,"Quais os principais comandos  iniciados com \ no psql?","1. \l: Lista todos os bancos de dados disponíveis. \n 2. \c [nome_do_banco_de_dados]: Conecta-se a um banco de dados específico. \n 3. \dt: Lista todas as tabelas no banco de dados atual. \n 4. \d [nome_da_tabela]: Mostra informações sobre uma tabela específica. \n 5. \du: Lista todos os usuários/roles no banco de dados. \n 6. \q: Sai do psql. \n 7. \h [comando]: Mostra ajuda sobre um comando específico. \n 8. \e: Abre um editor para escrever uma consulta SQL. \n 9. \l i /g [caminho_do_arquivo]: Executa um arquivo SQL. \n 10. \timing [on/off]: Ativa ou desativa o relatório de tempo de execução."
DI,"Quais os principais comandos  iniciados com \d no psql?","1. \dt: Lista todas as tabelas no banco de dados atual. \n 2. \d [nome_da_tabela]: Mostra informações sobre uma tabela específica, incluindo colunas, tipo de dados das colunas, restrições, índices e gatilhos associados à tabela. \n 3. \dv: Lista todas as visualizações no banco de dados atual. \n 4. \di: Lista todos os índices no banco de dados atual. \n 5. \ds: Lista todas as sequências no banco de dados atual. \n 6. \df: Lista todas as funções (procedimentos armazenados) no banco de dados atual. \n 7. \dn: Lista todos os esquemas (schemas) no banco de dados atual. \n 8. \du: Lista todos os usuários/roles no banco de dados."
ER,"Quais os principais comandos de linha do nginx?","1. `nginx`: Inicia o servidor Nginx. \n 2. `nginx -s stop`: Interrompe o servidor Nginx de forma imediata. \n 3. `nginx -s quit`: Encerra o servidor Nginx de forma suave, permitindo que as conexões ativas sejam concluídas antes de fechar. \n 4. `nginx -s reload`: Recarrega a configuração do servidor Nginx sem interromper as conexões ativas. \n 5. `nginx -s reopen`: Reabre os arquivos de log do Nginx. \n 6. `nginx -t`: Verifica a sintaxe e a validade da configuração do Nginx. \n 7. `nginx -v`: Exibe a versão do servidor Nginx instalada."
ER,"Quais os principais comandos de linha do apachectl?","1. `start`: Inicia o servidor Apache HTTP. \n 2. `stop`: Interrompe o servidor Apache HTTP. \n 3. `restart`: Reinicia o servidor Apache HTTP. \n 4. `graceful`: Realiza uma reinicialização  ' graciosa '  do servidor, permitindo que as conexões existentes sejam concluídas antes de encerrar. \n 5. `configtest`: Verifica a sintaxe e a validade dos arquivos de configuração do Apache. \n 6. `status`: Exibe o status do servidor Apache, incluindo informações sobre os processos em execução."
ER,"Em, quais os principais módulos do Apache, como se define o item, 1. `mod_ssl`.","Fornece suporte para criptografia SSL/TLS, permitindo a comunicação segura entre o servidor e os clientes."
ER,"Em, quais os principais módulos do Apache, como se define o item, 2. `mod_rewrite`.","Permite a reescrita de URLs, redirecionamento e manipulação de solicitações HTTP com base em regras personalizadas."
ER,"Em, quais os principais módulos do Apache, como se define o item, 3. `mod_proxy`.","Habilita o suporte a proxy reverso, permitindo ao Apache atuar como um intermediário entre clientes e servidores web."
ER,"Em, quais os principais módulos do Apache, como se define o item, 4. `mod_cgi`.","Permite a execução de scripts CGI (Common Gateway Interface), que são usados para gerar conteúdo dinâmico no servidor."
ER,"Em, quais os principais módulos do Apache, como se define o item, 5. `mod_auth`.","Fornece recursos de autenticação e controle de acesso, permitindo a proteção de diretórios e páginas com senhas e restrições de acesso."
ER,"Em, quais os principais módulos do Apache, como se define o item, 6. `mod_headers`.","Permite a manipulação de cabeçalhos HTTP, incluindo a adição, remoção e modificação de cabeçalhos em solicitações e respostas."
ER,"Em, quais os principais módulos do Apache, como se define o item, 7. `mod_deflate`.","Fornece compactação de dados para melhorar a eficiência da transferência de arquivos, reduzindo o tamanho dos dados enviados entre o servidor e os clientes."
ER,"Em, quais os principais módulos do Apache, como se define o item, 8. `mod_expires`.","Permite o controle de cache de arquivos estáticos, especificando quando os arquivos devem expirar no cache dos clientes."
ER,"Em, quais os principais módulos do Apache, como se define o item, 9. `mod_ssl`.","Fornece suporte para criptografia SSL/TLS, permitindo a comunicação segura entre o servidor e os clientes."
ER,"Em, quais os principais módulos do nginx, como se define o item, 1. `HttpCoreModule`.","É o módulo central do Nginx que define o comportamento básico do servidor."
ER,"Em, quais os principais módulos do nginx, como se define o item, 2. `HttpProxyModule`.","Fornece recursos de proxy reverso, permitindo ao Nginx atuar como um intermediário entre clientes e servidores web."
ER,"Em, quais os principais módulos do nginx, como se define o item, 3. `HttpSslModule`.","Adiciona suporte para criptografia SSL/TLS, permitindo a comunicação segura entre o servidor e os clientes."
ER,"Em, quais os principais módulos do nginx, como se define o item, 4. `HttpRewriteModule`.","Permite a reescrita de URLs, redirecionamento e manipulação de solicitações HTTP com base em regras personalizadas."
ER,"Em, quais os principais módulos do nginx, como se define o item, 5. `HttpGzipModule`.","Habilita a compressão Gzip de conteúdo para melhorar a eficiência da transferência de dados entre o servidor e os clientes."
ER,"Em, quais os principais módulos do nginx, como se define o item, 6. `HttpAccessModule`.","Permite configurar regras de acesso e controle de autenticação para proteger diretórios e páginas com senhas e restrições de acesso."
ER,"Em, quais os principais módulos do nginx, como se define o item, 7. `HttpHeadersModule`.","Permite a manipulação de cabeçalhos HTTP, incluindo a adição, remoção e modificação de cabeçalhos em solicitações e respostas."
ER,"Em, quais os principais módulos do nginx, como se define o item, 8. `HttpRealIpModule`.","Permite a substituição do endereço IP do cliente com base em cabeçalhos proxy, para que os logs e configurações considerem o IP real do cliente."
ER,"Em, quais os principais módulos do nginx, como se define o item, 9. `HttpSecureLinkModule`.","Fornece recursos de link seguro, permitindo a criação de URLs com tempo de vida limitado e verificação de integridade."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 1. Regra da Informação.","Todo o acesso aos dados deve ser feito através de estruturas lógicas de alto nível (como consultas SQL), e não através de acesso físico direto."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 2. Regra do Tratamento Sistemático de Null.","O sistema de gerenciamento de banco de dados deve fornecer um tratamento consistente e sistemático para valores nulos (NULL), que representam a ausência de um valor em uma coluna."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 3. Regra do Catálogo Dinâmico Online.","O catálogo do banco de dados, que contém metadados sobre a estrutura do banco de dados, deve ser acessível e modificável pelo próprio sistema de gerenciamento de banco de dados."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 4. Regra da Sublinguagem de Dados Completa.","O sistema de gerenciamento de banco de dados deve incluir uma sublinguagem de dados completa, que possibilite a definição, manipulação e controle dos dados armazenados."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 5. Regra da Garantia de Integridade.","O sistema de gerenciamento de banco de dados deve suportar a especificação e aplicação de regras de integridade, garantindo a consistência dos dados armazenados."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 6. Regra da Independência Lógica de Dados.","As aplicações que utilizam o banco de dados devem ser independentes das estruturas de armazenamento físico dos dados."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 7. Regra da Independência Física de Dados.","As aplicações que utilizam o banco de dados devem ser independentes dos detalhes físicos de armazenamento e acesso aos dados."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 8. Regra da Independência de Distribuição.","A distribuição dos dados em diferentes locais (por exemplo, em um ambiente de banco de dados distribuído) não deve afetar a capacidade das aplicações acessarem e manipularem esses dados."
DI,"Em, quais os princípios de Codd em banco de dados, como se define o item, 9. Regra da Não-Subversão.","O sistema de gerenciamento de banco de dados não deve permitir que os usuários contornem as regras de integridade e segurança estabelecidas."
